ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1360463|Błędna nazwa ulicy 'Cedlera'|41-300|41-300|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|*|Cedlera|15|15|44|44|ŚLĄSKIE|ŚLĄSKIE|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|DĄBROWA GÓRNICZA|Dąbrowa Górnicza
A1346228|Błędna nazwa ulicy 'Cedro-Mazur'|25-252|25-252|KIELCE|Kielce|*|Cedro-Mazur|6|6|||*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1176244|Błędna nazwa ulicy 'Ch. de Gauella'|43-100|43-100|TYCHY|Tychy|*|Ch. de Gauella|19|19|25|25|ŚLĄSKIE|ŚLĄSKIE|TYCHY|Tychy|TYCHY|Tychy
A1190511|Błędna nazwa ulicy 'Chalubinskiego'|32-030|32-030|*KRAKOW|Kraków|*|Chalubinskiego|74b|74b|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A12245|Błędna nazwa ulicy 'Chorula'|46-077|46-077|GÓRAŻDŻE|Górażdże|*|Chorula|||||*ŁÓDZKIE|OPOLSKIE|*WIELUŃSKI|krapkowicki|*WIERZCHLAS|Gogolin
A1353187|Błędna nazwa ulicy 'Chruszczyna Wlk.'|28-500|28-500|*KAZIMIERZA WLK.|Kazimierza Wielka|*|Chruszczyna Wlk.|66|66|||*|ŚWIĘTOKRZYSKIE|*|kazimierski|*|Kazimierza Wielka
A1353150|Błędna nazwa ulicy 'Chwałowice'|28-400|28-400|PIŃCZÓW|Pińczów|*|Chwałowice|1|1|||*|ŚWIĘTOKRZYSKIE|*|pińczowski|*|Pińczów
A1190510|Błędna nazwa ulicy 'Cichawa'|32-013|32-013|*NIEGOWIC|Niegowić|*|Cichawa|39|39|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|wielicki|*WIERZCHLAS|Gdów
A1352866|Błędna nazwa ulicy 'cławicka'|34-125|34-125|SUŁKOWICE|Sułkowice|*|cławicka|158|158|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|wadowicki|*|Andrychów
A1625483|Błędna nazwa ulicy 'Cłodna'|00-891|00-891|WARSZAWA|Warszawa|*|Cłodna|15|15|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A23189|Błędna nazwa ulicy 'Czarnogórka'|32-300|32-300|OLKUSZ|Olkusz|*|Czarnogórka|12|12|||MAŁOPOLSKIE|MAŁOPOLSKIE|OLKUSKI|olkuski|OLKUSZ|Olkusz
A1218414|Błędna nazwa ulicy 'czaszyn'|38-616|38-616|TARNAWA DOLNA|Tarnawa Dolna|*|czaszyn|257|257|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|suski|*KRAKÓW|Zembrzyce
A1205824|Błędna nazwa ulicy 'Czaszyn'|38-616|38-616|TARNAWA DOLNA|Tarnawa Dolna|*|Czaszyn|209|209|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|suski|*KRAKÓW|Zembrzyce
T16599|Błędna nazwa ulicy 'Czerniec'|33-390|33-390|*Lacko|Łącko|*|Czerniec|57|57|||*|MAŁOPOLSKIE|*|nowosądecki|*|Łącko
A1353196|Błędna nazwa ulicy 'Czyżów'|32-013|32-013|NIEGOWIĆ|Niegowić|*|Czyżów|48|48|||*|MAŁOPOLSKIE|*|wielicki|*|Gdów
A15753|Błędna nazwa ulicy 'D.WĄSOWICZA'|30-112|30-112|KRAKÓW|Kraków|*|D.WĄSOWICZA|3|3|44|44|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1351617|Błędna nazwa ulicy 'D'|32-413|32-413|KRZESŁAWICE|Krzesławice|*|D|10|10|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|myślenicki|*|Raciechowice
A1344744|Błędna nazwa ulicy 'Demoniówka 1/1B'|25-413|25-413|KIELCE|Kielce|*|Demoniówka 1/1B|||||*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1334194|Błędna nazwa ulicy 'Derowskiego'|78-400|78-400|SZCZECINEK|Szczecinek|*|Derowskiego|6|6|||*|ZACHODNIOPOMORSKIE|*|szczecinecki|*|Szczecinek
A1190560|Błędna nazwa ulicy 'Dluga'|33-100|33-100|*TARNOW|Tarnów|*|Dluga|27|27|64|64|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Tarnów|*WIERZCHLAS|Tarnów
A1173704|Błędna nazwa ulicy 'Dluga'|00-241|00-241|WARSZAWA|Warszawa|*|Dluga|44|44|50|50|*ŁÓDZKIE|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1189268|Błędna nazwa ulicy 'Dluga'|38-440|38-440|IWONICZ|Iwonicz|*|Dluga|12|12|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|krośnieński|*WIERZCHLAS|Iwonicz-Zdrój
A1189337|Błędna nazwa ulicy 'Dluga'|38-440|38-440|IWONICZ|Iwonicz|*|Dluga|217|217|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|krośnieński|*WIERZCHLAS|Iwonicz-Zdrój
A1179083|Błędna nazwa ulicy 'Dlugi Targ'|80-830|80-830|*GDANSK|Gdańsk|*|Dlugi Targ|41|41|42|42|*ŁÓDZKIE|POMORSKIE|*|Gdańsk|*|Gdańsk
A1348740|Błędna nazwa ulicy 'Długie'|38-530|38-530|ZARSZYN|Zarszyn|*|Długie|184|184|||*|PODKARPACKIE|*|sanocki|*|Zarszyn
A1349643|Błędna nazwa ulicy 'Dolna Czaszyn'|38-516|38-516|*TARNAWA DOLNA CZASZYN|Tarnawa Dolna|*|Dolna Czaszyn|130|130|||PODKARPACKIE|PODKARPACKIE|*|sanocki|*|Zagórz
A1613425|Błędna nazwa ulicy 'dr J. Piltza'|30-392|30-392|KRAKÓW|Kraków|*|dr J. Piltza|42|42|45|45|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1353160|Błędna nazwa ulicy 'Dr Józefa Kozioła'|33-102|33-102|TARNÓW|Tarnów|*|Dr Józefa Kozioła|5|5|||*|MAŁOPOLSKIE|*|Tarnów|*|Tarnów
A1250436|Błędna nazwa ulicy 'DROGA na BYSTRZE'|34-501|34-501|ZAKOPANE|Zakopane|*|DROGA na BYSTRZE|3C|3C|||MAŁOPOLSKIE|MAŁOPOLSKIE|TATRZAŃSKI|tatrzański|ZAKOPANE|Zakopane
A1349571|Błędna nazwa ulicy 'Dulowa I. Paderewskiego'|32-545|32-545|*KARNIOWICE DULOWA I. PA|Karniowice|*|Dulowa I. Paderewskiego|43|43|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Trzebinia
A1173225|Błędna nazwa ulicy 'DUNIN WASOWICA'|30-112|30-112|KRAKÓW|Kraków|*|DUNIN WASOWICA|26|26|19|19|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1173234|Błędna nazwa ulicy 'Dunin Wasowicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wasowicza|24|24|23|23|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A579|Błędna nazwa ulicy 'Dunin Wąsiwicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsiwicza|24|24|40|40|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1185941|Błędna nazwa ulicy 'Dunin Wąsowicz'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsowicz|24|24|28|28|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A2090|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsowicza|24|24|39|39|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1650|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|Kraków|Kraków|*|Dunin Wąsowicza|26|26|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1190380|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsowicza|24|24|33|33|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A703|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-056|30-056|KRAKÓW|Kraków|*|Dunin Wąsowicza|26|26|5|5|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8025|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsowicza|26|26|13|13|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1245187|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|KRAKÓW|Kraków|*|Dunin Wąsowicza|26|26|6|6|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A33504|Błędna nazwa ulicy 'Dunin Wąsowicza'|30-112|30-112|*KRAKOW|Kraków|*|Dunin Wąsowicza|26|26|15|15|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1454|Błędna nazwa ulicy 'Dunin-Wąsowicz'|30-112|30-112|*KRAKOW|Kraków|*|Dunin-Wąsowicz|24|24|42|42|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A17703|Błędna nazwa ulicy 'Dunin-Wąsowicz'|||KRAKÓW|Kraków|*|Dunin-Wąsowicz|26|26|21|21|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1350602|Błędna nazwa ulicy 'Dziekanowice'|32-410|32-410|DOBCZYCE|Dobczyce|*|Dziekanowice|83|83|||*|MAŁOPOLSKIE|*|myślenicki|*|Dobczyce
A1189405|Błędna nazwa ulicy 'E.i K.Wojtylow'|34-100|34-100|WADOWICE|Wadowice|*|E.i K.Wojtylow|4a|4a|3|3|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|wadowicki|*WIERZCHLAS|Wadowice
A1345436|Błędna nazwa ulicy 'F. Jacolika'|62-504|62-504|KONIN|Konin|*|F. Jacolika|8|8|||*|WIELKOPOLSKIE|*|Konin|*|Konin
A1183994|Błędna nazwa ulicy 'Fąfary'|||KRAKÓW|Kraków|*|Fąfary|2|2|32|32|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A916|Błędna nazwa ulicy 'Fieldorfa Nila'|31-202|31-202|Kraków|Kraków|*|Fieldorfa Nila|3|3|7|7|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A9179|Błędna nazwa ulicy 'Fieldorfa Nila'|31-209|31-209|KRAKÓW|Kraków|*|Fieldorfa Nila|1A|1A|51|51|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
ZA1276529|Błędna nazwa ulicy 'Fieldorfa Nila'|31-209|31-209|KRAKÓW|Kraków|*|Fieldorfa Nila|1a|1a|6|6|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A15788|Błędna nazwa ulicy 'Fieldorfa Nila'|31-209|31-209|KRAKÓW|Kraków|*|Fieldorfa Nila|1a|1a|18|18|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1207|Błędna nazwa ulicy 'Fika'|31-214|31-214|Kraków|Kraków|*|Fika|19|19|92|92|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A18530|Błędna nazwa ulicy 'Fika'|31-214|31-214|Kraków|Kraków|*|Fika|21|21|54|54|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
T18530|Błędna nazwa ulicy 'Fika'|31-214|31-214|*Krakow|Kraków|*|Fika|21|21|54|54|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A10471|Błędna nazwa ulicy 'Findera'|43-300|43-300|BIELSKO-BIAŁA|Bielsko-Biała|*|Findera|32|32|||*ŁÓDZKIE|ŚLĄSKIE|*|Bielsko-Biała|*|Bielsko-Biała
A1191581|Błędna nazwa ulicy 'Findlera'|38-400|38-400|KROSNO|Krosno|*|Findlera|44|44|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|Krosno|*WIERZCHLAS|Krosno
A1256745|Błędna nazwa ulicy 'FR. NULLO'|31-543|31-543|KRAKÓW|Kraków|*|FR. NULLO|13|13|84|84|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1386560|Błędna nazwa ulicy 'Franciszka Prożka'|91-335|91-335|ŁÓDŹ|Łódź|*|Franciszka Prożka|11|11|||*|ŁÓDZKIE|*|Łódź|*|Łódź
A1905176|Błędna nazwa ulicy 'Frazerów'|20-209|20-209|LUBLIN|Lublin|*|Frazerów|3|3|||*|LUBELSKIE|*|Lublin|*|Lublin
A1078|Błędna nazwa ulicy 'Fredleina'|30-009|30-009|KRAKÓW|Kraków|*|Fredleina|17|17|8|8|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1244854|Błędna nazwa ulicy 'G. Morcinka'|42-580|42-580|WOJKOWICE|Wojkowice|*|G. Morcinka|32|32|||*|ŚLĄSKIE|*|będziński|*|Wojkowice
A1349086|Błędna nazwa ulicy 'G. MORCINKA'|67-200|67-200|GŁOGÓW|Głogów|*|G. MORCINKA|4|4|46|46|DOLNOŚLĄSKIE|DOLNOŚLĄSKIE|*|głogowski|*|Głogów
A1665|Błędna nazwa ulicy 'Gancarska'|31-115|31-115|Kraków|Kraków|*|Gancarska|3|3|9|9|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1345364|Błędna nazwa ulicy 'Gąsienic'|57-100|57-100|STRZELIN|Strzelin|*|Gąsienic|122|122|||*|DOLNOŚLĄSKIE|*|strzeliński|*|Strzelin
A1351455|Błędna nazwa ulicy 'Gen. Kustronia'|37-630|37-630|OLESZYCE|Oleszyce|*|Gen. Kustronia|8|8|||PODKARPACKIE|PODKARPACKIE|*|lubaczowski|*|Oleszyce
A1688|Błędna nazwa ulicy 'Gen. Olszyny Wilczyńskiego'|31-358|31-358|KRAKÓW|Kraków|*|Gen. Olszyny Wilczyńskiego|53|53|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1351601|Błędna nazwa ulicy 'Gen. Żółkowskiego-Lina'|27-600|27-600|SANDOMIERZ|Sandomierz|*|Gen. Żółkowskiego-Lina|8|8|8|8|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|sandomierski|*|Sandomierz
A1223505|Błędna nazwa ulicy 'Generała Fieldorfa - Nila'|31-209|31-209|KRAKÓW|Kraków|*|Generała Fieldorfa - Nila|15|15|92|92|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1348714|Błędna nazwa ulicy 'Generała Gizy'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|Generała Gizy|12|12|||*|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A8864|Błędna nazwa ulicy 'Generała Kukiela'|31-358|31-358|KRAKÓW|Kraków|*|Generała Kukiela|25|25|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1350261|Błędna nazwa ulicy 'Generała Prądzyńskiego'|31-426|31-426|KRAKÓW|Kraków|*|Generała Prądzyńskiego|16|16|30|30|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1344951|Błędna nazwa ulicy 'Głowaciego'|39-200|39-200|DĘBICA|Dębica|*|Głowaciego|8|8|||*|PODKARPACKIE|*|dębicki|*|Dębica
A1353340|Błędna nazwa ulicy 'Gnojnica Wola'|39-105|39-105|GNOJNICA|Gnojnica|*|Gnojnica Wola|558|558|||*|PODKARPACKIE|*|ropczycko-sędziszowski|*|Ropczyce
A1184084|Błędna nazwa ulicy 'Golańska'|31-411|31-411|KRAKÓW|Kraków|*|Golańska|33|33|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1189383|Błędna nazwa ulicy 'Golaska'|30-619|30-619|*KRAKOW|Kraków|*|Golaska|29|29|10|10|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1191915|Błędna nazwa ulicy 'Golaska'|30-619|30-619|*KRAKOW|Kraków|*|Golaska|5|5|5|5|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1349599|Błędna nazwa ulicy 'Góra Transportowa'|59-500|59-500|JELENIA GÓRA|Jelenia Góra|*|Góra Transportowa|22|22|22|22|DOLNOŚLĄSKIE|DOLNOŚLĄSKIE|*|Jelenia Góra|*|Jelenia Góra
A1349578|Błędna nazwa ulicy 'Góra Zaczarnie'|33-140|33-140|*LISIA GÓRA ZACZARNIE|Lisia Góra|*|Góra Zaczarnie|347|347|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|tarnowski|*|Lisia Góra
A1348750|Błędna nazwa ulicy 'Gózd'|37-414|37-414|HUTA KRZESZOWSKA|Huta Krzeszowska|*|Gózd|43A|43A|||*|PODKARPACKIE|*|niżański|*|Harasiuki
A34816|Błędna nazwa ulicy 'Grażynu'|02-548|02-548|WARSZAWA|Warszawa|*|Grażynu|11|11|||*ŁÓDZKIE|MAZOWIECKIE|*WIELUŃSKI|Warszawa|*WIERZCHLAS|Warszawa
A1349660|Błędna nazwa ulicy 'Gronczewskiego'|23-400|23-400|BIŁGORAJ|Biłgoraj|*|Gronczewskiego|10|10|||LUBELSKIE|LUBELSKIE|*|biłgorajski|*|Biłgoraj
A1347283|Błędna nazwa ulicy 'Hauke Bosaka'|25-217|25-217|KIELCE|Kielce|*|Hauke Bosaka|1|1|||*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1350830|Błędna nazwa ulicy 'Hauke Bosaka'|27-200|27-200|STARACHOWICE|Starachowice|*|Hauke Bosaka|5|5|46|46|*|ŚWIĘTOKRZYSKIE|*|starachowicki|*|Starachowice
A1348527|Błędna nazwa ulicy 'holerzyn'|32-060|32-060|LISZKI|Liszki|*|holerzyn|206|206|||*|MAŁOPOLSKIE|*|krakowski|*|Liszki
A1348798|Błędna nazwa ulicy 'horkówka'|38-458|38-458|CHORKÓWKA|Chorkówka|*|horkówka|129|129|||*|PODKARPACKIE|*|krośnieński|*|Chorkówka
A1351084|Błędna nazwa ulicy 'ierchomla Mała'|33-350|33-350|WIERCHOMLA MAŁA|Wierchomla Mała|*|ierchomla Mała|3|3|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|nowosądecki|*|Piwniczna-Zdrój
A1293381|Błędna nazwa ulicy 'II-go Pułku Lotniczego'|31-867|31-867|KRAKÓW|Kraków|*|II-go Pułku Lotniczego|9|9|20|20|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1354378|Błędna nazwa ulicy 'Insur. Kościuszkowskiej'|43-600|43-600|JAWORZNO|Jaworzno|*|Insur. Kościuszkowskiej|70|70|8|8|ŚLĄSKIE|ŚLĄSKIE|JAWORZNO|Jaworzno|JAWORZNO|Jaworzno
A1349489|Błędna nazwa ulicy 'Inwałd Spacerowa'|34-120|34-120|*ANDRYCHÓW INWAŁD SPACER|Andrychów|*|Inwałd Spacerowa|30|30|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|wadowicki|*|Andrychów
A1178664|Błędna nazwa ulicy 'J,Lea'|30-048|30-048|KRAKÓW|Kraków|*|J,Lea|16|16|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1348655|Błędna nazwa ulicy 'J. Ch. Paska'|28-330|28-330|WODZISŁAW|Wodzisław|*|J. Ch. Paska|2|2|1|1|*|ŚWIĘTOKRZYSKIE|*|jędrzejowski|*|Wodzisław
A1349544|Błędna nazwa ulicy 'J. Korczaka'|32-300|32-300|OLKUSZ|Olkusz|*|J. Korczaka|5|5|13|13|MAŁOPOLSKIE|MAŁOPOLSKIE|*|olkuski|*|Olkusz
A1191568|Błędna nazwa ulicy 'J.Pawla II'|28-200|28-200|*STASZOW|Staszów|*|J.Pawla II|13|13|38|38|*ŁÓDZKIE|ŚWIĘTOKRZYSKIE|*WIELUŃSKI|staszowski|*WIERZCHLAS|Staszów
A1344801|Błędna nazwa ulicy 'J.Pawła II'|75-452|75-452|KOSZALIN|Koszalin|*|J.Pawła II|8b|8b|22|22|ZACHODNIOPOMORSKIE|ZACHODNIOPOMORSKIE|KOSZALIN|Koszalin|KOSZALIN|Koszalin
A34863|Błędna nazwa ulicy 'jablo'|||*KRAKOW|Kraków|*|jablo|||||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A27468|Błędna nazwa ulicy 'Jabłonkowskich'|31-114|31-114|*KRAKOW|Kraków|*|Jabłonkowskich|9|9|2|2|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1191685|Błędna nazwa ulicy 'jagielly'|33-100|33-100|*TARNOW|Tarnów|*|jagielly|172|172|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Tarnów|*WIERZCHLAS|Tarnów
A10049|Błędna nazwa ulicy 'Jagielońska'|03-301|03-301|WARSZAWA|Warszawa|*|Jagielońska|76|76|||*ŁÓDZKIE|MAZOWIECKIE|*WIELUŃSKI|Warszawa|*WIERZCHLAS|Warszawa
A1355128|Błędna nazwa ulicy 'Jagielońska'|41-200|41-200|SOSNOWIEC|Sosnowiec|*|Jagielońska|13C|13C|315|315|ŚLĄSKIE|ŚLĄSKIE|*|Sosnowiec|*|Sosnowiec
A1191560|Błędna nazwa ulicy 'Jalowcowa'|32-410|32-410|DOBCZYCE|Dobczyce|*|Jalowcowa|22 a|22 a|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|myślenicki|*WIERZCHLAS|Dobczyce
A41198|Błędna nazwa ulicy 'Jana Pawla II'|31-928|31-928|*KRAKOW|Kraków|*|Jana Pawla II|186|186|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1350881|Błędna nazwa ulicy 'Jana Pawla II'|28-200|28-200|STASZÓW|Staszów|*|Jana Pawla II|8|8|39|39|*|ŚWIĘTOKRZYSKIE|*|staszowski|*|Staszów
A1189211|Błędna nazwa ulicy 'Jana Pawla II'|38-500|38-500|SANOK|Sanok|*|Jana Pawla II|51|51|15|15|*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|sanocki|*WIERZCHLAS|Sanok
A1348729|Błędna nazwa ulicy 'Janowice'|32-218|32-218|SŁABOSZÓW|Słaboszów|*|Janowice|47|47|||*|MAŁOPOLSKIE|*|miechowski|*|Słaboszów
A1189283|Błędna nazwa ulicy 'Januszkowice'|33-125|33-125|BRZOSTEK|Brzostek|*|Januszkowice|21|21|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|dębicki|*WIERZCHLAS|Brzostek
A1348702|Błędna nazwa ulicy 'Jarosławiec'|22-424|22-424|SITNO|Sitno|*|Jarosławiec|51|51|||*|LUBELSKIE|*|zamojski|*|Sitno
A1353259|Błędna nazwa ulicy 'Jasień Wiedeńska'|32-800|32-800|BRZESKO|Brzesko|*|Jasień Wiedeńska|153|153|||*|MAŁOPOLSKIE|*|brzeski|*|Brzesko
A3836|Błędna nazwa ulicy 'Jasinńskiego'|30-815|30-815|Kraków|Kraków|*|Jasinńskiego|34|34|2|2|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1189226|Błędna nazwa ulicy 'Jaskowice'|32-051|32-051|WIELKIE DROGI|Wielkie Drogi|*|Jaskowice|12|12|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|krakowski|*WIERZCHLAS|Skawina
A1349644|Błędna nazwa ulicy 'Jerzmanowice'|32-048|32-048|*JERZMANOWICE JERZMANOWI|Jerzmanowice|*|Jerzmanowice|427|427|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|krakowski|*|Jerzmanowice-Przeginia
A20263|Błędna nazwa ulicy 'Jorsanowska'|04-204|04-204|WARSZAWA|Warszawa|*|Jorsanowska|12|12|||*ŁÓDZKIE|MAZOWIECKIE|*WIELUŃSKI|Warszawa|*WIERZCHLAS|Warszawa
A1353181|Błędna nazwa ulicy 'Józefa Dechnika'|23-420|23-420|TARNOGRÓD|Tarnogród|*|Józefa Dechnika|9|9|||*|LUBELSKIE|*|biłgorajski|*|Tarnogród
A1350826|Błędna nazwa ulicy 'Jurkowice'|28-210|28-210|BOGORIA|Bogoria|*|Jurkowice|2|2|7|7|*|ŚWIĘTOKRZYSKIE|*|staszowski|*|Bogoria
A1269763|Błędna nazwa ulicy 'Jurków'|32-860|32-860|CZCHÓW|Czchów|*|Jurków|155|155|||*|MAŁOPOLSKIE|*|brzeski|*|Czchów
A1183007|Błędna nazwa ulicy 'k w konferencji KKRRiTk,A.Kuła'|61-138|61-138|POZNAŃ|Poznań|*|k w konferencji KKRRiTk,A.Kuła|3 a|3 a|||*ŁÓDZKIE|WIELKOPOLSKIE|*WIELUŃSKI|Poznań|*WIERZCHLAS|Poznań
A1348973|Błędna nazwa ulicy 'K. E. N.'|37-450|37-450|STALOWA WOLA|Stalowa Wola|*|K. E. N.|6|6|41|41|PODKARPACKIE|PODKARPACKIE|*|stalowowolski|*|Stalowa Wola
A1350810|Błędna nazwa ulicy 'K. Jagiellończyka'|32-615|32-615|GROJEC|Grojec|*|K. Jagiellończyka|55|55|||*|MAŁOPOLSKIE|*|oświęcimski|*|Oświęcim
A1350885|Błędna nazwa ulicy 'K.K. Wielkiego'|32-300|32-300|OLKUSZ|Olkusz|*|K.K. Wielkiego|31|31|||*|MAŁOPOLSKIE|*|olkuski|*|Olkusz
A1352793|Błędna nazwa ulicy 'Kaasprowicza'|38-200|38-200|JASŁO|Jasło|*|Kaasprowicza|5|5|||*|PODKARPACKIE|*|jasielski|*|Jasło
A1250509|Błędna nazwa ulicy 'Kamieniec 10 a/12'|34-500|34-500|ZAKOPANE|Zakopane|*|Kamieniec 10 a/12|||||MAŁOPOLSKIE|MAŁOPOLSKIE|TATRZAŃSKI|tatrzański|ZAKOPANE|Zakopane
