ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1295147|Nazwa miejscowości jest wymagana|*39-300||*||*||*||*||*||*||*|
A1295149|Nazwa miejscowości jest wymagana|*34-600||*||*||*||*||*||*||*|
A1295153|Nazwa miejscowości jest wymagana|*39-220||*||*||*||*||*||*||*|
A1375205|Nazwa miejscowości jest wymagana|*||*||*MIKLUSZOWICE||*132||*||*||*||*|
A1295155|Nazwa miejscowości jest wymagana|*35-202||*||*||*||*||*PODKARPACKIE||*||*|
A1295171|Nazwa miejscowości jest wymagana|*32-700||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1292487|Nazwa miejscowości jest wymagana|*34-483||*||*||*867||*||*MAŁOPOLSKIE||*||*|
A1292488|Nazwa miejscowości jest wymagana|*30-114||*||*Kościuszki||*52A||*9||*||*||*|
A1292489|Nazwa miejscowości jest wymagana|*33-100||*||*Szczytowa||*9||*||*MAŁOPOLSKIE||*||*|
A1292492|Nazwa miejscowości jest wymagana|*32-650||*||*Młodzieży Polskiej||*7a||*||*MAŁOPOLSKIE||*||*|
A1221892|Nazwa miejscowości jest wymagana|*39-400||*||*Kopernika||*14||*49||*MAŁOPOLSKIE||*KRAKÓW||*KRAKÓW|
A1229006|Nazwa miejscowości jest wymagana|*||*||*Polna||*||*||*MAŁOPOLSKIE||*KRAKÓW||*KRAKÓW|
A1284431|Nazwa miejscowości jest wymagana|*32-020||*||*Górsko||*4||*||*||*||*|
A1299697|Nazwa miejscowości jest wymagana|*27-400||*||*os. Rosochy||*26||*52||*||*||*|
A1299698|Nazwa miejscowości jest wymagana|*32-660||*||*Broniewskiego||*72||*||*||*||*|
A1299701|Nazwa miejscowości jest wymagana|*32-065||*||*||*677||*||*||*||*|
A1299706|Nazwa miejscowości jest wymagana|*32-500||*||*Śląska||*64||*5||*||*||*|
A1299707|Nazwa miejscowości jest wymagana|*59-300||*||*Sokola||*38||*65||*||*||*|
A1299709|Nazwa miejscowości jest wymagana|*37-500||*||*||*29||*||*||*||*|
A1299711|Nazwa miejscowości jest wymagana|*97-200||*||*O. Lange||*26||*23||*||*||*|
A1299712|Nazwa miejscowości jest wymagana|*97-200||*||*Sikorskiego||*12/10||*18||*||*||*|
A1299713|Nazwa miejscowości jest wymagana|*31-875||*||*os. Dywizjonu 303||*43||*52||*||*||*|
A1299714|Nazwa miejscowości jest wymagana|*31-152||*||*Pędzichów||*6||*5||*||*||*|
A1299715|Nazwa miejscowości jest wymagana|*26-300||*||*Kolberga||*34||*||*||*||*|
A1299716|Nazwa miejscowości jest wymagana|*21-010||*||*Pogodna||*20||*||*||*||*|
A1299717|Nazwa miejscowości jest wymagana|*30-826||*||*Bieżanowska||*78||*28||*||*||*|
A1299718|Nazwa miejscowości jest wymagana|*33-300||*||*Sucharskiego||*15||*7||*||*||*|
A1299719|Nazwa miejscowości jest wymagana|*32-400||*||*Wybickiego||*83||*||*||*||*|
A1299721|Nazwa miejscowości jest wymagana|*25-852||*||*Sławkowska||*16||*||*||*||*|
A1299722|Nazwa miejscowości jest wymagana|*33-200||*||*os. Westerplatte||*8||*63||*||*||*|
A1299723|Nazwa miejscowości jest wymagana|*27-225||*||*||*103||*||*||*||*|
A1299724|Nazwa miejscowości jest wymagana|*33-300||*||*||*||*||*||*||*|
A1299725|Nazwa miejscowości jest wymagana|*31-901||*||*os. Willowe||*17||*7||*||*||*|
A1299726|Nazwa miejscowości jest wymagana|*37-200||*||*Misiągiewicza||*18||*18||*||*||*|
A1299727|Nazwa miejscowości jest wymagana|*22-400||*||*Wspólna||*12||*17||*||*||*|
A1299728|Nazwa miejscowości jest wymagana|*31-416||*||*Dobrego Pasterza||*108||*60||*||*||*|
A1299729|Nazwa miejscowości jest wymagana|*31-137||*||*Jerzmanowskiego||*30||*73||*||*||*|
A1299732|Nazwa miejscowości jest wymagana|*32-800||*||*Boczna||*6||*||*||*||*|
A1299733|Nazwa miejscowości jest wymagana|*22-300||*||*||*130||*||*||*||*|
A1299734|Nazwa miejscowości jest wymagana|*32-651||*||*||*273||*||*||*||*|
A1299735|Nazwa miejscowości jest wymagana|*37-600||*||*Jagiellonów||*5a||*17||*||*||*|
A1299736|Nazwa miejscowości jest wymagana|*32-800||*||*Kołłątaja||*28||*||*||*||*|
A1299737|Nazwa miejscowości jest wymagana|*28-100||*||*Sikorskiego||*3||*14||*||*||*|
A1299738|Nazwa miejscowości jest wymagana|*38-316||*||*||*96||*25||*||*||*|
A1299739|Nazwa miejscowości jest wymagana|*34-431||*||*Świerkowa||*1||*||*||*||*|
A1299741|Nazwa miejscowości jest wymagana|*32-020||*||*Szpunara||*27 A||*||*||*||*|
A1299744|Nazwa miejscowości jest wymagana|*38-200||*||*Koralewskiego||*7||*||*||*||*|
A1299746|Nazwa miejscowości jest wymagana|*34-124||*||*||*251||*||*||*||*|
A1299748|Nazwa miejscowości jest wymagana|*97-400||*||*os. Okrzei||*1||*41||*||*||*|
A1299749|Nazwa miejscowości jest wymagana|*21-010||*||*Górnicza||*8||*29||*||*||*|
A1299750|Nazwa miejscowości jest wymagana|*28-400||*||*Kluka||*14||*||*||*||*|
A1299751|Nazwa miejscowości jest wymagana|*32-051||*||*||*121||*||*||*||*|
A1299752|Nazwa miejscowości jest wymagana|*31-804||*||*os. Na Lotnisku||*21||*19||*||*||*|
A1299754|Nazwa miejscowości jest wymagana|*23-300||*||*Gen. Sikorskiego||*15||*||*||*||*|
A1299755|Nazwa miejscowości jest wymagana|*34-103||*||*||*262||*||*||*||*|
A1299757|Nazwa miejscowości jest wymagana|*39-460||*||*Jana Pawła II||*28||*42||*||*||*|
A1299765|Nazwa miejscowości jest wymagana|*27-400||*||*os. Sawki||*82||*1||*||*||*|
A1299767|Nazwa miejscowości jest wymagana|*36-200||*||*||*352||*||*||*||*|
A1299771|Nazwa miejscowości jest wymagana|*34-480||*||*Babiogórska||*8||*||*||*||*|
A1299772|Nazwa miejscowości jest wymagana|*31-143||*||*Sereno Fenn a||*10||*2||*||*||*|
A1299773|Nazwa miejscowości jest wymagana|*33-370||*||*Piłusudzkiego||*69||*10||*||*||*|
A1299779|Nazwa miejscowości jest wymagana|*32-090||*||*||*67a||*||*||*||*|
A1299781|Nazwa miejscowości jest wymagana|*31-872||*||*os. Dywizjonu 303||*18||*49||*||*||*|
A1299795|Nazwa miejscowości jest wymagana|*37-700||*||*Rogozińskiego||*4||*25||*||*||*|
A1299797|Nazwa miejscowości jest wymagana|*31-625||*||*Piastów||*41||*130||*||*||*|
A1299802|Nazwa miejscowości jest wymagana|*32-050||*||*Bukowska||*10||*5||*||*||*|
A1299803|Nazwa miejscowości jest wymagana|*||*||*os. Kalinowe||*16||*23||*||*||*|
A1299804|Nazwa miejscowości jest wymagana|*31-003||*||*Podzamcze||*14||*8||*||*||*|
A1299805|Nazwa miejscowości jest wymagana|*97-300||*||*Topolowa||*16/20||*49||*||*||*|
A1299806|Nazwa miejscowości jest wymagana|*33-130||*||*Polna||*9||*||*||*||*|
A1299808|Nazwa miejscowości jest wymagana|*38-303||*||*||*339||*||*||*||*|
A1299809|Nazwa miejscowości jest wymagana|*40-228||*||*1-go Maja||*53||*8||*||*||*|
A1299812|Nazwa miejscowości jest wymagana|*30-052||*||*Lea||*21 C||*6||*||*||*|
A1299813|Nazwa miejscowości jest wymagana|*97-400||*||*os. 1000 lecia||*5||*21||*||*||*|
A1299815|Nazwa miejscowości jest wymagana|*30-638||*||*||*||*||*||*||*|
A1299816|Nazwa miejscowości jest wymagana|*21-010||*||*Górnicza||*10||*25||*||*||*|
A1299817|Nazwa miejscowości jest wymagana|*30-809||*||*Ks. P. Ściegiennego||*73||*13||*||*||*|
A1299819|Nazwa miejscowości jest wymagana|*31-960||*||*os. Górali||*13||*24||*||*||*|
A1299821|Nazwa miejscowości jest wymagana|*30-385||*||*Sąsiedzka||*49||*||*||*||*|
A1299822|Nazwa miejscowości jest wymagana|*32-420||*||*||*1||*||*||*||*|
A1299825|Nazwa miejscowości jest wymagana|*32-620||*||*Słowackiego||*7 D||*4||*||*||*|
A1299834|Nazwa miejscowości jest wymagana|*62-510||*||*Jana Pawła II||*73||*||*||*||*|
A1299836|Nazwa miejscowości jest wymagana|*27-600||*||*Słowackiego||*14||*||*||*||*|
A1299837|Nazwa miejscowości jest wymagana|*28-520||*||*||*44||*||*||*||*|
A1299842|Nazwa miejscowości jest wymagana|*38-524||*||*Polna||*14||*||*||*||*|
A1299843|Nazwa miejscowości jest wymagana|*44-307||*||*Przemysłowa||*14 D||*1||*||*||*|
A1299844|Nazwa miejscowości jest wymagana|*97-400||*||*os. Dolnośląskie||*311||*7||*||*||*|
A1299845|Nazwa miejscowości jest wymagana|*34-220||*||*||*421||*2||*||*||*|
A1299846|Nazwa miejscowości jest wymagana|*34-603||*||*||*18||*||*||*||*|
A1299847|Nazwa miejscowości jest wymagana|*38-400||*||*Wojska Polskiego||*59||*4||*||*||*|
A1299848|Nazwa miejscowości jest wymagana|*32-500||*||*Mieszka I||*9||*21||*||*||*|
A1234968|Nazwa miejscowości jest wymagana|*34-211||*||*Budzów||*5||*||*||*||*|
A1292500|Nazwa miejscowości jest wymagana|*30-348||*||*Roweckiego||*31||*13||*||*||*|
A1300435|Nazwa miejscowości jest wymagana|*37-610||*||*||*18||*||*||*||*|
A1300443|Nazwa miejscowości jest wymagana|*31-214||*||*Mackiewicza||*21||*48||*||*||*|
A1300446|Nazwa miejscowości jest wymagana|*26-930||*||*Kochanowskiego||*167||*||*||*||*|
A1300451|Nazwa miejscowości jest wymagana|*41-407||*||*K. Miarki||*10||*||*||*||*|
A1300455|Nazwa miejscowości jest wymagana|*34-700||*||*Do Pociesznej Wody||*17 A||*||*||*||*|
A1300458|Nazwa miejscowości jest wymagana|*37-717||*||*||*||*||*||*||*|
A1300459|Nazwa miejscowości jest wymagana|*26-600||*||*Szerok||*1||*36||*||*||*|
A1300470|Nazwa miejscowości jest wymagana|*28-238||*||*Niwy||*18||*||*||*||*|
A1300471|Nazwa miejscowości jest wymagana|*32-851||*||*Królewska||*4||*||*||*||*|
A1300474|Nazwa miejscowości jest wymagana|*37-126||*||*||*753||*||*||*||*|
A1300476|Nazwa miejscowości jest wymagana|*41-200||*||*Ujejskiego||*13||*183||*||*||*|
A1300479|Nazwa miejscowości jest wymagana|*27-400||*||*os. Pułanki||*32||*12||*||*||*|
A1300486|Nazwa miejscowości jest wymagana|*38-400||*||*Armii Krajowej||*10||*4||*||*||*|
A1300489|Nazwa miejscowości jest wymagana|*32-551||*||*Konopnickiej||*317||*||*||*||*|
A1300505|Nazwa miejscowości jest wymagana|*43-603||*||*al. 1000-lecia||*2||*88||*||*||*|
A1300512|Nazwa miejscowości jest wymagana|*38-300||*||*Słoneczna||*1||*24||*||*||*|
A1300518|Nazwa miejscowości jest wymagana|*33-311||*||*||*90||*||*||*||*|
A1300519|Nazwa miejscowości jest wymagana|*28-330||*||*Krakowska||*6||*1||*||*||*|
A1300533|Nazwa miejscowości jest wymagana|*39-300||*||*Kocjana||*25||*28||*||*||*|
A1300538|Nazwa miejscowości jest wymagana|*63-700||*||*Jastrzębia||*10||*||*||*||*|
A1300539|Nazwa miejscowości jest wymagana|*28-500||*||*||*17||*||*||*||*|
A1300540|Nazwa miejscowości jest wymagana|*43-602||*||*Rajska||*4||*||*||*||*|
A1300543|Nazwa miejscowości jest wymagana|*38-400||*||*Wieniawskiego||*3||*5||*||*||*|
A1300544|Nazwa miejscowości jest wymagana|*36-123||*||*||*86||*||*||*||*|
A1300545|Nazwa miejscowości jest wymagana|*32-651||*||*||*67||*||*||*||*|
A1300547|Nazwa miejscowości jest wymagana|*43-603||*||*Kalinowa||*23||*19||*||*||*|
A1300548|Nazwa miejscowości jest wymagana|*27-400||*||*Rosochy||*36||*16||*||*||*|
A1300551|Nazwa miejscowości jest wymagana|*27-545||*||*Sandomierska||*307||*||*||*||*|
A1300555|Nazwa miejscowości jest wymagana|*27-400||*||*Rzeczki||*31||*||*||*||*|
A1300564|Nazwa miejscowości jest wymagana|*62-510||*||*Marii Skłodowskiej||*17||*||*||*||*|
A1300566|Nazwa miejscowości jest wymagana|*38-200||*||*Bednarska||*7||*13||*||*||*|
A1300567|Nazwa miejscowości jest wymagana|*33-380||*||*Stara Droga||*13||*||*||*||*|
A1300568|Nazwa miejscowości jest wymagana|*27-400||*||*Długa||*36||*||*||*||*|
A1300570|Nazwa miejscowości jest wymagana|*32-651||*||*||*32||*||*||*||*|
A1300573|Nazwa miejscowości jest wymagana|*71-225||*||*Kaperska||*2||*4||*||*||*|
A1300574|Nazwa miejscowości jest wymagana|*27-400||*||*os. Rosochy||*42||*4||*||*||*|
A1300575|Nazwa miejscowości jest wymagana|*27-400||*||*os. Pułanki||*14||*56 A||*||*||*|
A1300576|Nazwa miejscowości jest wymagana|*27-400||*||*os. Ogrody||*15 B||*85||*||*||*|
A1300579|Nazwa miejscowości jest wymagana|*37-307||*||*||*2||*||*||*||*|
A1300847|Nazwa miejscowości jest wymagana|*||*||*HERTS||*||*||*||*||*|
A1236246|Nazwa miejscowości jest wymagana|*30-074||*||*KAZIMIERZA WIELKIEGO||*43||*1||*||*||*|
A1304878|Nazwa miejscowości jest wymagana|*62-510||*||*Wieniawskiego||*8||*63||*WIELKOPOLSKIE||*||*|
A1304880|Nazwa miejscowości jest wymagana|*32-700||*||*Konstytucji 3 Maja||*29||*||*MAŁOPOLSKIE||*||*|
A1304881|Nazwa miejscowości jest wymagana|*32-590||*||*Pocztowa||*5||*||*MAŁOPOLSKIE||*||*|
A1304882|Nazwa miejscowości jest wymagana|*16-400||*||*Falka||*8||*||*PODLASKIE||*||*|
A1304883|Nazwa miejscowości jest wymagana|*33-221||*||*||*159||*||*MAŁOPOLSKIE||*||*|
A1304884|Nazwa miejscowości jest wymagana|*32-048||*||*||*10 a||*||*MAŁOPOLSKIE||*||*|
A1234877|Nazwa miejscowości jest wymagana|*31-932||*||*Centrum D||*1||*48||*||*||*|
A1234878|Nazwa miejscowości jest wymagana|*34-481||*||*Chyżne||*180||*||*||*||*|
A1235762|Nazwa miejscowości jest wymagana|*||*||*l.||*||*||*||*||*|
A1235812|Nazwa miejscowości jest wymagana|*31-807||*||*os. Strusia||*2||*20||*||*||*|
A1237435|Nazwa miejscowości jest wymagana|*32-200||*||*os. ŻEROMSKIEGO||*100||*||*||*||*|
A1237463|Nazwa miejscowości jest wymagana|*38-711||*||*||*36||*3||*||*||*|
A1237538|Nazwa miejscowości jest wymagana|*34-432||*||*Łopuszna||*166||*||*||*||*|
A1236923|Nazwa miejscowości jest wymagana|*31-625||*||*os. Piastów||*51||*13||*||*||*|
A1236935|Nazwa miejscowości jest wymagana|*32-410||*||*os. Jagiellońskie||*3||*9||*||*||*|
A1236952|Nazwa miejscowości jest wymagana|*21-109||*||*Głębokie||*61||*||*||*||*|
A1236467|Nazwa miejscowości jest wymagana|*34-500||*||*Jagiellońska||*||*||*||*||*|
A1237202|Nazwa miejscowości jest wymagana|*||*||*Nowosielec||*298||*||*||*||*|
A1238965|Nazwa miejscowości jest wymagana|*||*||*Nowa||*||*||*||*||*|
A1190527|Nazwa miejscowości jest wymagana|*26-670||*||*Żeromskiego||*2||*23||*||*||*|
A1235324|Nazwa miejscowości jest wymagana|*33-100||*||*Bitwy pod Studziankami||*10||*42||*MAŁOPOLSKIE||*||*|
A1234766|Nazwa miejscowości jest wymagana|*33-101||*||*Chemiczna||*16a||*18||*||*||*|
A1234779|Nazwa miejscowości jest wymagana|*34-481||*||*Chyżne||*108||*||*||*||*|
A1234782|Nazwa miejscowości jest wymagana|*33-100||*||*Bitwy Pod Studziankami||*1||*159||*||*||*|
A1311213|Nazwa miejscowości jest wymagana|*31-422||*||*powstańców||*38||*39||*||*||*|
A1374889|Nazwa miejscowości jest wymagana|*||*||*ARKTYCZNA||*1||*||*||*||*|
A1236852|Nazwa miejscowości jest wymagana|*||*||*l.||*||*||*||*||*|
A1312579|Nazwa miejscowości jest wymagana|*37-700||*||*Puszkina||*10||*12||*||*||*|
A1312580|Nazwa miejscowości jest wymagana|*28-400||*||*Nowy Świat||*9||*55||*ŚWIĘTOKRZYSKIE||*||*|
A1312582|Nazwa miejscowości jest wymagana|*33-100||*||*Długa||*24||*10||*||*||*|
A1312610|Nazwa miejscowości jest wymagana|*43-502||*||*Dębowa||*28||*||*ŚLĄSKIE||*||*|
A1312611|Nazwa miejscowości jest wymagana|*22-400||*||*Oboźna||*19||*36||*||*||*|
A1312612|Nazwa miejscowości jest wymagana|*37-400||*||*Nadjeziorze||*18 a||*||*PODKARPACKIE||*||*|
A1312615|Nazwa miejscowości jest wymagana|*30-833||*||*Lilli Wenedy||*15||*71||*||*||*|
A1312617|Nazwa miejscowości jest wymagana|*39-300||*||*Gardulskiego||*8||*||*PODKARPACKIE||*||*|
A1312619|Nazwa miejscowości jest wymagana|*43-400||*||*Przepilińskiego||*95||*||*ŚLĄSKIE||*||*|
A1312639|Nazwa miejscowości jest wymagana|*32-064||*||*||*24||*||*MAŁOPOLSKIE||*||*|
A1312652|Nazwa miejscowości jest wymagana|*34-220||*||*Wolności||*145||*||*MAŁOPOLSKIE||*||*|
A1312655|Nazwa miejscowości jest wymagana|*33-380||*||*Czarny Potok||*27||*17||*MAŁOPOLSKIE||*||*|
A1312681|Nazwa miejscowości jest wymagana|*26-600||*||*Żeromskiego||*76/82||*10||*MAZOWIECKIE||*||*|
A1312683|Nazwa miejscowości jest wymagana|*38-322||*||*||*43||*||*MAŁOPOLSKIE||*||*|
A1312685|Nazwa miejscowości jest wymagana|*32-540||*||*Rybna||*7||*||*||*||*|
A1312688|Nazwa miejscowości jest wymagana|*33-316||*||*||*360||*||*MAŁOPOLSKIE||*||*|
A1312693|Nazwa miejscowości jest wymagana|*39-300||*||*Ducha Św.||*15||*7||*||*||*|
A1312696|Nazwa miejscowości jest wymagana|*27-400||*||*Radwana||*14||*53||*||*||*|
A1312697|Nazwa miejscowości jest wymagana|*33-150||*||*||*274||*||*MAŁOPOLSKIE||*||*|
A1312699|Nazwa miejscowości jest wymagana|*38-100||*||*Reja||*6||*||*PODKARPACKIE||*||*|
A1312702|Nazwa miejscowości jest wymagana|*28-400||*||*Klasztorna||*20||*12||*ŚWIĘTOKRZYSKIE||*||*|
A1312703|Nazwa miejscowości jest wymagana|*26-600||*||*Langiewicza||*42||*4||*MAZOWIECKIE||*||*|
A1312706|Nazwa miejscowości jest wymagana|*28-200||*||*Konstytucji 3 Maja||*16||*40||*||*||*|
A1312708|Nazwa miejscowości jest wymagana|*32-305||*||*Reja||*5||*70||*||*||*|
A1311215|Nazwa miejscowości jest wymagana|*38-204||*||*||*77||*||*PODKARPACKIE||*||*|
A1311311|Nazwa miejscowości jest wymagana|*30-698||*||*Morozewicza||*7||*||*||*||*|
A1237799|Nazwa miejscowości jest wymagana|*32-300||*||*Kostnierów||*4||*17||*||*||*|
A1238033|Nazwa miejscowości jest wymagana|*||*||*l.||*||*||*||*||*|
A1238068|Nazwa miejscowości jest wymagana|*32-500||*||*Orkana||*21 B||*45||*||*||*|
A1311643|Nazwa miejscowości jest wymagana|*31-636||*||*os. Oświecenia||*39||*70||*||*||*|
A1284079|Nazwa miejscowości jest wymagana|*32-652||*||*Różana||*557||*||*||*||*|
A1318238|Nazwa miejscowości jest wymagana|*32-031||*||*||*258||*||*||*||*|
A1318440|Nazwa miejscowości jest wymagana|*32-626||*||*||*||*||*||*||*|
A1256554|Nazwa miejscowości jest wymagana|*31-273||*||*Batalionu Skała AK||*10||*15||*||*||*|
A1256573|Nazwa miejscowości jest wymagana|*37-500||*||*Cieszacin||*182||*||*||*||*|
A1256595|Nazwa miejscowości jest wymagana|*36-213||*||*Haczów||*251||*||*||*||*|
A1257504|Nazwa miejscowości jest wymagana|*32-551||*||*Łęgowa||*20||*||*||*||*|
A1257508|Nazwa miejscowości jest wymagana|*34-335||*||*Krzyżowa||*219||*||*||*||*|
A1256797|Nazwa miejscowości jest wymagana|*||*||*Myślec||*21||*||*||*||*|
A1256800|Nazwa miejscowości jest wymagana|*||*||*os. Czatkowice||*139||*||*||*||*|
A1256810|Nazwa miejscowości jest wymagana|*||*||*l.||*||*||*||*||*|
A1256811|Nazwa miejscowości jest wymagana|*32-048||*||*Jerzmanowice||*41 a||*||*||*||*|
A1256843|Nazwa miejscowości jest wymagana|*||*||*Bratucice||*33||*||*||*||*|
A1256871|Nazwa miejscowości jest wymagana|*||*||*Strzegocice||*102||*||*||*||*|
A1256879|Nazwa miejscowości jest wymagana|*||*||*Kosienice||*119||*||*||*||*|
A1256882|Nazwa miejscowości jest wymagana|*||*||*Nowa Wieś||*230||*||*||*||*|
A1256883|Nazwa miejscowości jest wymagana|*||*||*Leśniówka||*133||*||*||*||*|
A1256899|Nazwa miejscowości jest wymagana|*||*||*Wrocanka||*209 A||*||*||*||*|
A1256900|Nazwa miejscowości jest wymagana|*||*||*Rogi||*325a||*||*||*||*|
A1256902|Nazwa miejscowości jest wymagana|*||*||*Baćkowice||*54||*||*||*||*|
A1256904|Nazwa miejscowości jest wymagana|*||*||*Baćkowice||*54||*||*||*||*|
A1256935|Nazwa miejscowości jest wymagana|*||*||*Lipinki||*527||*||*||*||*|
A1256941|Nazwa miejscowości jest wymagana|*||*||*Zawoja-Wełcza||*830||*||*||*||*|
A1313191|Nazwa miejscowości jest wymagana|*32-640||*||*Jagiellońska||*8||*||*||*||*|
A1256977|Nazwa miejscowości jest wymagana|*38-408||*||*Węglówka||*89||*||*||*||*|
A1256978|Nazwa miejscowości jest wymagana|*38-332||*||*Mszanka||*14||*||*||*||*|
A1256991|Nazwa miejscowości jest wymagana|*32-009||*||*Drwinia||*139||*||*||*||*|
A1256996|Nazwa miejscowości jest wymagana|*39-453||*||*Padew Narodowa||*138||*||*||*||*|
A1257002|Nazwa miejscowości jest wymagana|*39-223||*||*Strzegocice||*137||*||*||*||*|
A1257030|Nazwa miejscowości jest wymagana|*37-700||*||*Kruhel Wielki||*8||*||*||*||*|
A1257038|Nazwa miejscowości jest wymagana|*56-211||*||*Ślubów||*1||*4||*||*||*|
A1257040|Nazwa miejscowości jest wymagana|*28-400||*||*Pasturka||*96||*||*||*||*|
A1257055|Nazwa miejscowości jest wymagana|*34-532||*||*Jurgów||*196||*||*||*||*|
A1257060|Nazwa miejscowości jest wymagana|*37-100||*||*Wysoka||*447||*||*||*||*|
A1257063|Nazwa miejscowości jest wymagana|*38-332||*||*Wola Łużańska||*81||*||*||*||*|
A1257072|Nazwa miejscowości jest wymagana|*38-441||*||*Lubotawa||*6a||*||*||*||*|
A1257109|Nazwa miejscowości jest wymagana|*38-333||*||*Zagórzany||*180||*||*||*||*|
A1257117|Nazwa miejscowości jest wymagana|*32-500||*||*Jordana||*6||*17||*||*||*|
A1257292|Nazwa miejscowości jest wymagana|*33-125||*||*Brzostek||*292||*1||*||*||*|
A1257293|Nazwa miejscowości jest wymagana|*39-102||*||*Lubzina||*325a||*||*||*||*|
A1257346|Nazwa miejscowości jest wymagana|*38-242||*||*Siedliska Sław.||*65||*||*||*||*|
A1299685|Nazwa miejscowości jest wymagana|*62-510||*||*Konwaliowa||*12||*23||*||*||*|
A1257352|Nazwa miejscowości jest wymagana|*62-560||*||*Skulska Wieś||*43||*||*||*||*|
A1257412|Nazwa miejscowości jest wymagana|*37-514||*||*Munina||*336||*||*||*||*|
A1257451|Nazwa miejscowości jest wymagana|*39-400||*||*Stale||*478||*||*||*||*|
A1257217|Nazwa miejscowości jest wymagana|*38-455||*||*Wrocanka||*58||*||*||*||*|
A1257156|Nazwa miejscowości jest wymagana|*28-236||*||*Rytwiny||*150||*||*||*||*|
A1257192|Nazwa miejscowości jest wymagana|*36-042||*||*Lubenia||*747||*||*||*||*|
A1257193|Nazwa miejscowości jest wymagana|*38-541||*||*Szczawne||*32||*||*||*||*|
A1257210|Nazwa miejscowości jest wymagana|*38-204||*||*Tarnowiec||*226||*4||*||*||*|
A1257222|Nazwa miejscowości jest wymagana|*34-481||*||*Chyżne||*72||*||*||*||*|
A1257231|Nazwa miejscowości jest wymagana|*38-244||*||*Święcany||*426||*||*||*||*|
A1257235|Nazwa miejscowości jest wymagana|*37-731||*||*Siedliska||*116a||*||*||*||*|
A1257262|Nazwa miejscowości jest wymagana|*38-421||*||*Kombornia||*160||*||*||*||*|
A1257268|Nazwa miejscowości jest wymagana|*34-532||*||*Jurgów||*263||*||*||*||*|
A1257270|Nazwa miejscowości jest wymagana|*34-715||*||*Tenczyn||*346||*||*||*||*|
A1292504|Nazwa miejscowości jest wymagana|*26-115||*||*Iłżecka||*163||*||*ŚWIĘTOKRZYSKIE||*||*|
A1292505|Nazwa miejscowości jest wymagana|*43-200||*||*Bolesława Śmiałego||*15||*9||*ŚLĄSKIE||*||*|
A1292508|Nazwa miejscowości jest wymagana|*37-450||*||*KEN||*2||*89||*PODKARPACKIE||*||*|
A1292510|Nazwa miejscowości jest wymagana|*38-204||*||*||*53||*||*PODKARPACKIE||*||*|
A1299686|Nazwa miejscowości jest wymagana|*32-070||*||*||*101||*||*||*||*|
A1259376|Nazwa miejscowości jest wymagana|*32-500||*||*Niepodległości||*9||*7||*||*||*|
A1258199|Nazwa miejscowości jest wymagana|*||*||*Gołaśka||*||*||*||*||*|
A1258225|Nazwa miejscowości jest wymagana|*||*||*Botaniczna||*4||*4||*||*||*|
A1258240|Nazwa miejscowości jest wymagana|*34-600||*||*Tarnowska||*24||*||*||*||*|
A1299687|Nazwa miejscowości jest wymagana|*44-335||*||*Królowej Jadwigi||*14||*||*||*||*|
A1258271|Nazwa miejscowości jest wymagana|*37-630||*||*Sapiechy||*3||*4||*||*||*|
A1258278|Nazwa miejscowości jest wymagana|*||*||*Starowiejska||*21||*8||*||*||*|
A1258281|Nazwa miejscowości jest wymagana|*||*||*os. Piastów||*35||*16||*||*||*|
A1258291|Nazwa miejscowości jest wymagana|*34-785||*||*Piłsudskiego||*99||*||*||*||*|
A1258303|Nazwa miejscowości jest wymagana|*||*||*.||*||*||*||*||*|
A1258316|Nazwa miejscowości jest wymagana|*36-214||*||*||*205||*||*||*||*|
A1258418|Nazwa miejscowości jest wymagana|*34-425||*||*||*||*||*||*||*|
A1325692|Nazwa miejscowości jest wymagana|*98-300||*||*św. Wojciecha||*34||*||*||*||*|
A1314864|Nazwa miejscowości jest wymagana|*32-020||*||*Dębowa||*12||*||*||*||*|
A1258008|Nazwa miejscowości jest wymagana|*37-306||*||*Grodzisko Dolne||*688||*||*||*||*|
A1258009|Nazwa miejscowości jest wymagana|*31-807||*||*os. Strusia||*3||*96||*||*||*|
A1259820|Nazwa miejscowości jest wymagana|*||*||*l.||*||*||*||*||*|
A1260119|Nazwa miejscowości jest wymagana|*28-200||*||*mickiewicza||*24||*20||*||*||*|
A1330366|Nazwa miejscowości jest wymagana|*31-935||*||*os. Handlowe||*2||*49||*||*||*|
A1330368|Nazwa miejscowości jest wymagana|*67-200||*||*Orbitalna||*57||*13||*||*||*|
